GarageNumb,Marsh,Graph,Smena,TimeNav,Latitude,Longitude,Speed,Azimuth
1105,37,17,2,16.11.202017:42:54,55.853183,49.084283,13,182
1105,37,17,2,16.11.202017:42:54,55.853183,49.084283,13,182
1105,37,17,2,16.11.202017:42:54,55.853183,49.084283,13,182

1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:43:48,55.850283,49.0841,19,180
1105,37,17,2,16.11.202017:44:42,55.848817,49.083817,0,16
1105,37,17,2,16.11.202017:44:42,55.848817,49.083817,0,16
1105,37,17,2,16.11.202017:44:42,55.848817,49.083817,0,16
1105,37,17,2,16.11.202017:44:42,55.848817,49.083817,0,16
1105,37,17,2,16.11.202017:44:42,55.848817,49.083817,0,16
1105,37,17,2,16.11.202017:44:42,55.848817,49.083817,0,16
1105,37,17,2,16.11.202017:44:42,55.848817,49.083817,0,16
1105,37,17,2,16.11.202017:44:42,55.848817,49.083817,0,16
1105,37,17,2,16.11.202017:44:42,55.848817,49.083817,0,16
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:45:54,55.847433,49.083817,0,171
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207

1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:46:48,55.84285,49.0849,37,207
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:47:42,55.839883,49.080983,33,184
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:48:54,55.8381,49.08075,0,182
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:49:48,55.83735,49.0807,0,15
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358

1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:50:42,55.834383,49.0804,0,358
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:51:54,55.833017,49.0801,11,195
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:52:48,55.832733,49.080117,9,175
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157

1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:53:42,55.829717,49.081067,7,157
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:54:54,55.828233,49.08225,2,138
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147

1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:55:48,55.82615,49.084583,17,147
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323

1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:56:42,55.8257,49.085217,0,323
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137

1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:57:54,55.820483,49.09,31,137
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:58:48,55.819317,49.094033,57,103
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202017:59:42,55.81725,49.098317,41,161
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151

1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:00:54,55.81375,49.1009,13,151
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:01:48,55.812383,49.101967,31,154
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190

1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:02:42,55.804083,49.101633,70,190
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:04:48,55.795383,49.100517,0,337
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:05:42,55.792883,49.1031,26,145
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143
1105,37,17,2,16.11.202018:06:54,55.789433,49.1073,20,143

1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:07:48,55.787883,49.109133,0,147
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:08:42,55.787517,49.109583,0,122
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146
1105,37,17,2,16.11.202018:09:54,55.7841,49.113717,48,146

1105,37,17,2,16.11.202018:10:48,55.78285,49.1165,0,144
1105,37,17,2,16.11.202018:10:48,55.78285,49.1165,0,144
1105,37,17,2,16.11.202018:10:48,55.78285,49.1165,0,144
1105,37,17,2,16.11.202018:10:48,55.78285,49.1165,0,144
1105,37,17,2,16.11.202018:10:48,55.78285,49.1165,0,144
1105,37,17,2,16.11.202018:10:48,55.78285,49.1165,0,144
1105,37,17,2,16.11.202018:10:48,55.78285,49.1165,0,144
1105,37,17,2,16.11.202018:10:48,55.78285,49.1165,0,144
1105,37,17,2,16.11.202018:10:48,55.78285,49.1165,0,144
1105,37,17,2,16.11.202018:10:48,55.78285,49.1165,0,144
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:11:42,55.784617,49.11875,9,37
1105,37,17,2,16.11.202018:12:54,55.785667,49.120217,15,38
1105,37,17,2,16.11.202018:12:54,55.785667,49.120217,15,38
1105,37,17,2,16.11.202018:12:54,55.785667,49.120217,15,38
1105,37,17,2,16.11.202018:12:54,55.785667,49.120217,15,38
1105,37,17,2,16.11.202018:12:54,55.785667,49.120217,15,38
